lat;lng;STREET TYPOLOGY;;
51.542032;-0.117236;primary;;
51.541608;-0.117156;primary;;
51.541184;-0.117087;primary;;
51.540759;-0.117016;primary;;
51.540334;-0.116943;primary;;
51.53991;-0.116868;primary;;
51.539486;-0.116792;primary;;
51.539062;-0.11671;primary;;
51.538638;-0.116636;primary;;
51.538213;-0.116568;primary;;
51.537789;-0.116493;primary;;
51.537363;-0.116477;primary;;
51.536938;-0.116546;primary;;
51.494941;-0.085938;primary;;
51.49489;-0.085851;primary;;
51.523413;-0.197623;primary;;
51.52333;-0.196961;primary;;
51.52324;-0.196301;primary;;
51.523147;-0.195643;primary;;
51.523045;-0.194988;primary;;
51.522852;-0.194394;primary;;
51.522547;-0.193933;primary;;
51.522193;-0.193568;primary;;
51.521321;-0.19256;primary;;
51.52148;-0.192772;primary;;
51.52148;-0.192772;primary;;
51.521321;-0.19256;primary;;
51.521321;-0.19256;primary;;
51.521046;-0.192142;primary;;
51.52077;-0.191726;primary;;
51.52077;-0.191726;primary;;
51.520541;-0.191381;primary;;
51.520326;-0.191014;primary;;
51.519893;-0.189653;primary;;
51.519801;-0.189057;primary;;
51.508626;-0.12549;primary;;
51.508837;-0.125087;primary;;
51.509043;-0.124676;primary;;
51.49838;-0.108794;primary;;
51.49842;-0.108143;primary;;
51.498467;-0.107493;primary;;
51.498702;-0.105392;primary;;
51.49876;-0.104896;primary;;
51.494677;-0.146202;primary;;
51.494381;-0.14641;primary;;
51.494086;-0.146618;primary;;
51.494086;-0.146618;primary;;
51.493828;-0.14686;primary;;
51.513676;-0.141267;primary;;
51.51399;-0.141532;primary;;
51.514376;-0.141649;primary;;
51.514031;-0.14141;primary;;
51.497126;-0.099242;primary;;
51.497009;-0.099311;primary;;
51.497667;-0.10022;primary;;
51.497826;-0.100175;primary;;
51.522067;-0.145726;primary;;
51.521993;-0.145693;primary;;
51.522344;-0.145845;primary;;
51.52219;-0.145782;primary;;
51.498687;-0.112003;primary;;
51.498519;-0.111386;primary;;
51.498349;-0.11077;primary;;
51.498303;-0.110101;primary;;
51.498197;-0.109572;primary;;
51.498295;-0.109966;primary;;
51.514865;-0.129885;primary;;
51.515053;-0.129967;primary;;
51.547103;-0.086748;primary;;
51.54687;-0.086938;primary;;
51.546628;-0.087088;primary;;
51.510177;-0.072406;primary;;
51.510241;-0.071745;primary;;
51.510338;-0.071094;primary;;
51.510472;-0.070458;primary;;
51.510605;-0.069823;primary;;
51.510732;-0.069183;primary;;
51.510813;-0.068527;primary;;
51.510155;-0.0727;primary;;
51.510177;-0.072406;primary;;
51.477713;-0.148284;primary;;
51.477511;-0.14845;primary;;
51.477682;-0.14864;primary;;
51.477903;-0.148907;primary;;
51.501105;-0.108676;primary;;
51.50097;-0.108516;primary;;
51.50097;-0.108516;primary;;
51.500868;-0.108396;primary;;
51.501717;-0.109387;primary;;
51.501394;-0.109017;primary;;
51.501394;-0.109017;primary;;
51.501105;-0.108676;primary;;
51.49325;-0.100085;primary;;
51.493261;-0.100425;primary;;
51.493366;-0.0999;primary;;
51.493289;-0.099512;primary;;
51.49318;-0.09916;primary;;
51.49323;-0.09976;primary;;
51.49325;-0.100085;primary;;
51.485746;-0.150033;primary;;
51.485637;-0.149947;primary;;
51.485637;-0.149947;primary;;
51.48557;-0.149993;primary;;
51.485682;-0.150086;primary;;
51.485746;-0.150033;primary;;
51.491164;-0.051358;primary;;
51.491095;-0.051459;primary;;
51.493197;-0.073671;primary;;
51.493308;-0.073879;primary;;
51.49267;-0.071596;primary;;
51.492721;-0.071133;primary;;
51.493197;-0.073671;primary;;
51.492941;-0.073344;primary;;
51.492721;-0.071133;primary;;
51.492765;-0.070455;primary;;
51.492759;-0.069773;primary;;
51.514099;-0.07748;primary;;
51.514161;-0.077631;primary;;
51.51481;-0.077862;primary;;
51.514653;-0.077584;primary;;
51.514497;-0.077305;primary;;
51.498734;-0.055362;primary;;
51.498784;-0.055542;primary;;
51.498784;-0.055542;primary;;
51.499087;-0.055624;primary;;
51.503646;-0.148989;primary;;
51.503835;-0.14858;primary;;
51.504025;-0.148172;primary;;
51.504252;-0.147841;primary;;
51.504954;-0.146215;primary;;
51.504745;-0.146648;primary;;
51.504535;-0.147081;primary;;
51.514819;-0.154212;primary;;
51.514503;-0.154067;primary;;
51.514188;-0.153921;primary;;
51.515142;-0.155987;primary;;
51.515034;-0.156567;primary;;
51.554059;-0.11038;primary;;
51.554103;-0.110619;primary;;
51.500281;-0.127366;primary;;
51.500379;-0.127513;primary;;
51.500992;-0.126502;primary;;
51.50093;-0.126145;primary;;
51.501115;-0.126135;primary;;
51.500998;-0.126141;primary;;
51.501259;-0.12631;primary;;
51.501379;-0.126294;primary;;
51.500288;-0.127606;primary;;
51.500379;-0.127513;primary;;
51.500155;-0.127418;primary;;
51.500048;-0.127967;primary;;
51.499881;-0.128478;primary;;
51.499718;-0.128976;primary;;
51.549986;-0.118118;primary;;
51.550051;-0.118217;primary;;
51.536975;-0.192195;primary;;
51.536858;-0.192049;primary;;
51.537521;-0.192908;primary;;
51.537358;-0.192643;primary;;
51.53724;-0.192641;primary;;
51.537358;-0.192643;primary;;
51.536858;-0.192049;primary;;
51.536765;-0.191994;primary;;
51.536975;-0.192195;primary;;
51.536853;-0.19218;primary;;
51.536853;-0.19218;primary;;
51.537046;-0.192411;primary;;
51.53724;-0.192641;primary;;
51.537521;-0.192908;primary;;
51.537837;-0.193276;primary;;
51.538156;-0.19364;primary;;
51.538469;-0.194013;primary;;
51.537358;-0.192643;primary;;
51.537166;-0.192421;primary;;
51.536975;-0.192195;primary;;
51.49542;-0.110937;primary;;
51.495462;-0.110946;primary;;
51.496755;-0.11025;primary;;
51.496912;-0.1096;primary;;
51.497069;-0.108949;primary;;
51.497231;-0.108302;primary;;
51.493075;-0.110941;primary;;
51.493466;-0.110901;primary;;
51.493857;-0.110885;primary;;
51.494248;-0.11087;primary;;
51.494639;-0.110854;primary;;
51.49503;-0.110881;primary;;
51.49542;-0.110937;primary;;
51.500613;-0.108076;primary;;
51.500259;-0.107654;primary;;
51.499911;-0.107222;primary;;
51.499564;-0.106785;primary;;
51.499216;-0.106351;primary;;
51.498854;-0.105946;primary;;
51.492683;-0.110973;primary;;
51.493075;-0.110941;primary;;
51.50901;-0.082087;primary;;
51.509041;-0.082427;primary;;
51.526403;-0.065142;primary;;
51.526462;-0.064622;primary;;
51.532049;-0.060544;primary;;
51.531944;-0.061172;primary;;
51.53183;-0.061797;primary;;
51.531721;-0.062424;primary;;
51.531615;-0.063053;primary;;
51.531524;-0.063687;primary;;
51.531441;-0.064324;primary;;
51.531377;-0.064967;primary;;
51.531314;-0.06561;primary;;
51.531239;-0.06625;primary;;
51.528604;-0.075461;primary;;
51.528273;-0.075806;primary;;
51.527963;-0.076198;primary;;
51.527668;-0.076622;primary;;
51.527388;-0.077068;primary;;
51.527171;-0.077596;primary;;
51.529574;-0.074826;primary;;
51.529251;-0.075041;primary;;
51.52892;-0.07522;primary;;
51.528604;-0.075461;primary;;
51.492451;-0.222387;primary;;
51.492097;-0.222272;primary;;
51.491353;-0.224298;primary;;
51.491438;-0.224668;primary;;
51.491352;-0.223039;primary;;
51.491348;-0.223356;primary;;
51.541686;-0.097914;primary;;
51.54181;-0.09811;primary;;
51.48091;-0.166057;primary;;
51.480782;-0.165995;primary;;
51.481053;-0.166123;primary;;
51.481018;-0.166106;primary;;
51.49736;-0.119504;primary;;
51.496966;-0.119811;primary;;
51.496561;-0.120081;primary;;
51.496156;-0.120352;primary;;
51.495746;-0.120601;primary;;
51.495321;-0.120773;primary;;
51.494887;-0.120864;primary;;
51.557411;-0.055858;primary;;
51.557257;-0.055841;primary;;
51.532563;-0.057472;primary;;
51.532461;-0.058087;primary;;
51.532359;-0.058702;primary;;
51.532255;-0.059315;primary;;
51.532151;-0.059929;primary;;
51.532049;-0.060544;primary;;
51.532563;-0.057472;primary;;
51.532585;-0.057089;primary;;
51.532585;-0.057089;primary;;
51.532563;-0.057472;primary;;
51.532786;-0.057146;primary;;
51.53265;-0.057109;primary;;
51.532361;-0.056997;primary;;
51.532498;-0.057038;primary;;
51.532019;-0.056905;primary;;
51.531623;-0.056786;primary;;
51.531235;-0.056621;primary;;
51.53085;-0.056428;primary;;
51.533323;-0.057268;primary;;
51.533055;-0.057205;primary;;
51.532786;-0.057146;primary;;
51.532585;-0.057089;primary;;
51.532498;-0.057038;primary;;
51.515288;-0.118976;primary;;
51.515629;-0.1192;primary;;
51.515967;-0.119433;primary;;
51.516303;-0.119669;primary;;
51.516648;-0.119804;primary;;
51.514979;-0.118553;primary;;
51.514574;-0.118276;primary;;
51.514168;-0.118;primary;;
51.51397;-0.153838;primary;;
51.513883;-0.153811;primary;;
51.505197;-0.112752;primary;;
51.505098;-0.112909;primary;;
51.505148;-0.112953;primary;;
51.505197;-0.112752;primary;;
51.522645;-0.077827;primary;;
51.522709;-0.07785;primary;;
51.522821;-0.077645;primary;;
51.522645;-0.077827;primary;;
51.522866;-0.077779;primary;;
51.523225;-0.077578;primary;;
51.523225;-0.077578;primary;;
51.523474;-0.077435;primary;;
51.523705;-0.077249;primary;;
51.522165;-0.078049;primary;;
51.522457;-0.077914;primary;;
51.523645;-0.076948;primary;;
51.523594;-0.077234;primary;;
51.52364;-0.076395;primary;;
51.52364;-0.075799;primary;;
51.523663;-0.075204;primary;;
51.523705;-0.077249;primary;;
51.523645;-0.076948;primary;;
51.501483;-0.124077;primary;;
51.501208;-0.12403;primary;;
51.500929;-0.124018;primary;;
51.512896;-0.113743;primary;;
51.512854;-0.114139;primary;;
51.512775;-0.11452;primary;;
51.505131;-0.113954;primary;;
51.505135;-0.113602;primary;;
51.541279;-0.137899;primary;;
51.541342;-0.137953;primary;;
51.539628;-0.135178;primary;;
51.539566;-0.135085;primary;;
51.540189;-0.135658;primary;;
51.540121;-0.135664;primary;;
51.539669;-0.136579;primary;;
51.539886;-0.136743;primary;;
51.537454;-0.134767;primary;;
51.537814;-0.135039;primary;;
51.538171;-0.135324;primary;;
51.538526;-0.135614;primary;;
51.538873;-0.135927;primary;;
51.535553;-0.133066;primary;;
51.535551;-0.132719;primary;;
51.535487;-0.132885;primary;;
51.535553;-0.133066;primary;;
51.542613;-0.137027;primary;;
51.542367;-0.136593;primary;;
51.542096;-0.13605;primary;;
51.542054;-0.135966;primary;;
51.512222;-0.175888;primary;;
51.512452;-0.175813;primary;;
51.512683;-0.175765;primary;;
51.512192;-0.174508;primary;;
51.512043;-0.174269;primary;;
51.549027;-0.129417;primary;;
51.548844;-0.129092;primary;;
51.549232;-0.060498;primary;;
51.549494;-0.059986;primary;;
51.549984;-0.059236;primary;;
51.550368;-0.059038;primary;;
51.550755;-0.058861;primary;;
51.551143;-0.058685;primary;;
51.551531;-0.058509;primary;;
51.551919;-0.058331;primary;;
51.552306;-0.058151;primary;;
51.552692;-0.057964;primary;;
51.556669;-0.055711;primary;;
51.556364;-0.055533;primary;;
51.556202;-0.090291;primary;;
51.55595;-0.0902;primary;;
51.555712;-0.089996;primary;;
51.555357;-0.089702;primary;;
51.554999;-0.089419;primary;;
51.554641;-0.089134;primary;;
51.554284;-0.088845;primary;;
51.55393;-0.08855;primary;;
51.499477;-0.129509;primary;;
51.499501;-0.129463;primary;;
51.499384;-0.129861;primary;;
51.499477;-0.129509;primary;;
51.499183;-0.130317;primary;;
51.499384;-0.129861;primary;;
51.49933;-0.129807;primary;;
51.499183;-0.130317;primary;;
51.494291;-0.12117;primary;;
51.49433;-0.121254;primary;;
51.49434;-0.121371;primary;;
51.494412;-0.121903;primary;;
51.493696;-0.121279;primary;;
51.49392;-0.121171;primary;;
51.494134;-0.121027;primary;;
51.494763;-0.119196;primary;;
51.494855;-0.118601;primary;;
51.494952;-0.118007;primary;;
51.495053;-0.117414;primary;;
51.495177;-0.116834;primary;;
51.495318;-0.116263;primary;;
51.493989;-0.120896;primary;;
51.493635;-0.1212;primary;;
51.493231;-0.121354;primary;;
51.492825;-0.121496;primary;;
51.492421;-0.12165;primary;;
51.494272;-0.120282;primary;;
51.494174;-0.120501;primary;;
51.49466;-0.120884;primary;;
51.494887;-0.120864;primary;;
51.502174;-0.109916;primary;;
51.502106;-0.109831;primary;;
51.501935;-0.109643;primary;;
51.502106;-0.109831;primary;;
51.502478;-0.11025;primary;;
51.502248;-0.109994;primary;;
51.503413;-0.1113;primary;;
51.503082;-0.11094;primary;;
51.503879;-0.111859;primary;;
51.504074;-0.112107;primary;;
51.504074;-0.112107;primary;;
51.503879;-0.111859;primary;;
51.503879;-0.111859;primary;;
51.503783;-0.111736;primary;;
51.517856;-0.088438;primary;;
51.518075;-0.088366;primary;;
51.518292;-0.088249;primary;;
51.518994;-0.097058;primary;;
51.518854;-0.097036;primary;;
51.519811;-0.097249;primary;;
51.519403;-0.097144;primary;;
51.518854;-0.097036;primary;;
51.518514;-0.096966;primary;;
51.518175;-0.096892;primary;;
51.519403;-0.097144;primary;;
51.518994;-0.097058;primary;;
51.523276;-0.098932;primary;;
51.52331;-0.098524;primary;;
51.523369;-0.098241;primary;;
51.52331;-0.098524;primary;;
51.522981;-0.098049;primary;;
51.52331;-0.098524;primary;;
51.521588;-0.097353;primary;;
51.521239;-0.097351;primary;;
51.520882;-0.097401;primary;;
51.520523;-0.097381;primary;;
51.520177;-0.097381;primary;;
51.522308;-0.105638;primary;;
51.522389;-0.105016;primary;;
51.522469;-0.104394;primary;;
51.52255;-0.103773;primary;;
51.52255;-0.103773;primary;;
51.522577;-0.103238;primary;;
51.521794;-0.106704;primary;;
51.522174;-0.107009;primary;;
51.512671;-0.158555;primary;;
51.512595;-0.15889;primary;;
51.519849;-0.172052;primary;;
51.519848;-0.172695;primary;;
51.519846;-0.173338;primary;;
51.520083;-0.171951;primary;;
51.520074;-0.171569;primary;;
51.520068;-0.171188;primary;;
51.520106;-0.173259;primary;;
51.520094;-0.172605;primary;;
51.520083;-0.171951;primary;;
51.519866;-0.174592;primary;;
51.519877;-0.175143;primary;;
51.519888;-0.175693;primary;;
51.504976;-0.21517;primary;;
51.505006;-0.214864;primary;;
51.555727;-0.117793;primary;;
51.555304;-0.117856;primary;;
51.554879;-0.117884;primary;;
51.554454;-0.117905;primary;;
51.554029;-0.117921;primary;;
51.546943;-0.128838;primary;;
51.547123;-0.129166;primary;;
51.546761;-0.128498;primary;;
51.546943;-0.128838;primary;;
51.501015;-0.12631;primary;;
51.500998;-0.126141;primary;;
51.550935;-0.085537;primary;;
51.550936;-0.085732;primary;;
51.538186;-0.045008;primary;;
51.538075;-0.044771;primary;;
51.538028;-0.04511;primary;;
51.538186;-0.045008;primary;;
51.538075;-0.044771;primary;;
51.537977;-0.04489;primary;;
51.505213;-0.089437;primary;;
51.505173;-0.089492;primary;;
51.526761;-0.114012;primary;;
51.526592;-0.113654;primary;;
51.526473;-0.113249;primary;;
51.528621;-0.115701;primary;;
51.528494;-0.115683;primary;;
51.496986;-0.10038;primary;;
51.496998;-0.100353;primary;;
51.496554;-0.099645;primary;;
51.496385;-0.09976;primary;;
51.496646;-0.099582;primary;;
51.496554;-0.099645;primary;;
51.496218;-0.099923;primary;;
51.496474;-0.099807;primary;;
51.496692;-0.099672;primary;;
51.496913;-0.099466;primary;;
51.497126;-0.099242;primary;;
51.47754;-0.190646;primary;;
51.477407;-0.191138;primary;;
51.51377;-0.129396;primary;;
51.513942;-0.129516;primary;;
51.506652;-0.123377;primary;;
51.506754;-0.123757;primary;;
51.506754;-0.123757;primary;;
51.506705;-0.123204;primary;;
51.506587;-0.122673;primary;;
51.507682;-0.127359;primary;;
51.507943;-0.127146;primary;;
51.508253;-0.127253;primary;;
51.508872;-0.12722;primary;;
51.508574;-0.12718;primary;;
51.508567;-0.12735;primary;;
51.508872;-0.12722;primary;;
51.508574;-0.12718;primary;;
51.508148;-0.127073;primary;;
51.508386;-0.127287;primary;;
51.508567;-0.12735;primary;;
51.534;-0.127054;primary;;
51.533863;-0.126978;primary;;
51.513129;-0.129291;primary;;
51.513254;-0.129123;primary;;
51.513463;-0.129239;primary;;
51.51377;-0.129396;primary;;
51.509904;-0.087069;primary;;
51.51024;-0.086954;primary;;
51.548051;-0.047675;primary;;
51.548049;-0.047559;primary;;
51.53651;-0.053613;primary;;
51.536384;-0.05424;primary;;
51.536254;-0.054866;primary;;
51.536108;-0.055482;primary;;
51.535889;-0.056039;primary;;
51.535663;-0.05659;primary;;
51.535421;-0.05712;primary;;
51.535561;-0.056834;primary;;
51.535664;-0.057167;primary;;
51.52545;-0.111266;primary;;
51.52525;-0.110945;primary;;
51.525048;-0.110627;primary;;
51.527305;-0.114863;primary;;
51.527036;-0.114433;primary;;
51.526761;-0.114012;primary;;
51.531407;-0.1225;primary;;
51.53169;-0.122485;primary;;
51.504369;-0.218994;primary;;
51.504394;-0.218544;primary;;
51.504433;-0.218096;primary;;
51.543807;-0.140233;primary;;
51.544044;-0.140526;primary;;
51.543847;-0.140073;primary;;
51.543703;-0.139641;primary;;
51.543552;-0.139216;primary;;
51.516656;-0.08118;primary;;
51.516928;-0.080974;primary;;
51.50473;-0.090903;primary;;
51.504827;-0.090471;primary;;
51.504868;-0.090016;primary;;
51.51617;-0.081611;primary;;
51.516501;-0.081312;primary;;
51.516501;-0.081312;primary;;
51.516656;-0.08118;primary;;
51.518717;-0.105351;primary;;
51.51914;-0.105482;primary;;
51.489371;-0.229206;primary;;
51.489613;-0.228952;primary;;
51.489855;-0.228697;primary;;
51.490551;-0.22793;primary;;
51.490434;-0.228052;primary;;
51.490788;-0.228316;primary;;
51.490962;-0.228456;primary;;
51.490771;-0.227723;primary;;
51.490725;-0.2278;primary;;
51.490725;-0.2278;primary;;
51.490551;-0.22793;primary;;
51.490495;-0.228095;primary;;
51.490788;-0.228316;primary;;
51.490725;-0.2278;primary;;
51.490662;-0.228139;primary;;
51.484261;-0.205942;primary;;
51.484357;-0.205357;primary;;
51.484474;-0.204782;primary;;
51.484615;-0.204292;primary;;
51.484786;-0.203817;primary;;
51.484984;-0.20337;primary;;
51.485221;-0.202974;primary;;
51.485437;-0.202562;primary;;
51.494315;-0.125172;primary;;
51.493976;-0.125173;primary;;
51.493638;-0.125145;primary;;
51.493299;-0.125137;primary;;
51.478404;-0.148569;primary;;
51.478227;-0.148484;primary;;
51.514265;-0.077848;primary;;
51.514472;-0.078283;primary;;
51.514366;-0.077058;primary;;
51.514338;-0.076731;primary;;
51.520416;-0.181732;primary;;
51.520603;-0.181372;primary;;
51.519869;-0.183284;primary;;
51.520005;-0.182727;primary;;
51.520189;-0.182207;primary;;
51.520416;-0.181732;primary;;
51.524574;-0.087542;primary;;
51.5246;-0.087547;primary;;
51.5246;-0.087547;primary;;
51.524879;-0.087581;primary;;
51.515392;-0.130142;primary;;
51.515756;-0.130272;primary;;
51.539947;-0.040042;primary;;
51.539616;-0.040526;primary;;
51.539289;-0.041017;primary;;
51.538963;-0.041507;primary;;
51.538707;-0.042095;primary;;
51.538527;-0.042749;primary;;
51.538414;-0.043443;primary;;
51.538242;-0.044105;primary;;
51.538075;-0.044771;primary;;
51.51909;-0.079321;primary;;
51.519428;-0.079245;primary;;
51.519763;-0.079132;primary;;
51.520101;-0.079064;primary;;
51.520422;-0.078947;primary;;
51.521464;-0.078559;primary;;
51.521142;-0.078642;primary;;
51.520824;-0.078781;primary;;
51.520509;-0.078922;primary;;
51.506684;-0.133871;primary;;
51.50665;-0.133975;primary;;
51.504214;-0.218607;primary;;
51.504146;-0.219058;primary;;
51.492045;-0.225264;primary;;
51.49202;-0.225886;primary;;
51.491819;-0.226415;primary;;
51.491544;-0.226861;primary;;
51.49125;-0.227269;primary;;
51.492688;-0.158048;primary;;
51.492718;-0.157768;primary;;
51.492321;-0.157835;primary;;
51.492264;-0.158307;primary;;
51.545681;-0.155859;primary;;
51.545818;-0.156077;primary;;
51.556364;-0.055533;primary;;
51.556131;-0.055364;primary;;
51.505946;-0.138715;primary;;
51.506099;-0.13887;primary;;
51.532926;-0.122394;primary;;
51.533198;-0.12238;primary;;
51.516103;-0.081705;primary;;
51.516189;-0.082328;primary;;
51.516263;-0.082956;primary;;
51.516376;-0.083563;primary;;
51.507126;-0.12587;primary;;
51.50725;-0.12651;primary;;
51.506945;-0.124915;primary;;
51.507032;-0.125394;primary;;
51.507126;-0.12587;primary;;
51.505977;-0.127028;primary;;
51.506379;-0.127182;primary;;
51.493703;-0.174543;primary;;
51.494028;-0.174622;primary;;
51.51399;-0.141532;primary;;
51.514222;-0.141693;primary;;
51.514466;-0.141802;primary;;
51.517849;-0.123664;primary;;
51.518061;-0.123169;primary;;
51.494547;-0.119747;primary;;
51.494272;-0.120282;primary;;
51.516212;-0.149656;primary;;
51.516283;-0.149233;primary;;
51.516356;-0.14881;primary;;
51.505092;-0.137948;primary;;
51.505298;-0.138191;primary;;
51.505532;-0.13833;primary;;
51.524734;-0.127932;primary;;
51.524699;-0.127907;primary;;
51.525417;-0.128665;primary;;
51.52508;-0.128287;primary;;
51.524734;-0.127932;primary;;
51.54385;-0.209947;primary;;
51.543656;-0.209347;primary;;
51.543382;-0.208842;primary;;
51.543066;-0.208394;primary;;
51.474863;-0.163493;primary;;
51.474805;-0.163518;primary;;
51.475056;-0.163563;primary;;
51.474973;-0.163526;primary;;
51.475424;-0.163712;primary;;
51.475188;-0.163622;primary;;
51.474973;-0.163526;primary;;
51.474863;-0.163493;primary;;
51.475188;-0.163622;primary;;
51.475056;-0.163563;primary;;
51.504123;-0.114673;primary;;
51.503763;-0.115049;primary;;
51.52712;-0.130569;primary;;
51.526799;-0.13017;primary;;
51.526466;-0.129794;primary;;
51.494434;-0.229107;primary;;
51.494411;-0.228535;primary;;
51.494396;-0.227962;primary;;
51.4944;-0.227389;primary;;
51.505396;-0.213008;primary;;
51.505268;-0.213627;primary;;
51.505137;-0.214246;primary;;
51.505006;-0.214864;primary;;
51.500041;-0.222023;primary;;
51.50047;-0.221994;primary;;
51.500899;-0.22197;primary;;
51.501326;-0.22201;primary;;
51.50174;-0.222187;primary;;
51.502135;-0.222455;primary;;
51.498331;-0.222357;primary;;
51.498429;-0.222325;primary;;
51.498107;-0.222431;primary;;
51.498331;-0.222357;primary;;
51.505596;-0.211904;primary;;
51.505516;-0.212354;primary;;
51.505434;-0.212803;primary;;
51.470044;-0.063794;primary;;
51.469803;-0.063323;primary;;
51.469484;-0.063005;primary;;
51.469136;-0.062758;primary;;
51.468787;-0.06252;primary;;
51.469003;-0.064998;primary;;
51.469252;-0.065061;primary;;
51.469502;-0.065121;primary;;
51.494582;-0.174726;primary;;
51.494842;-0.174377;primary;;
51.495047;-0.173926;primary;;
51.495232;-0.173453;primary;;
51.514261;-0.225809;primary;;
51.514135;-0.225798;primary;;
51.51549;-0.226462;primary;;
51.515523;-0.226478;primary;;
51.514873;-0.226152;primary;;
51.51492;-0.226177;primary;;
51.514805;-0.225979;primary;;
51.514534;-0.225884;primary;;
51.514261;-0.225809;primary;;
51.515318;-0.226189;primary;;
51.515261;-0.226161;primary;;
51.514408;-0.225928;primary;;
51.51464;-0.226039;primary;;
51.514873;-0.226152;primary;;
51.504979;-0.224759;primary;;
51.505025;-0.224759;primary;;
51.504979;-0.224759;primary;;
51.505015;-0.224833;primary;;
51.505025;-0.224759;primary;;
51.505191;-0.224749;primary;;
51.504906;-0.224702;primary;;
51.505034;-0.224689;primary;;
51.505101;-0.224622;primary;;
51.505129;-0.224498;primary;;
51.505197;-0.224778;primary;;
51.505191;-0.224749;primary;;
51.505355;-0.225755;primary;;
51.505452;-0.226242;primary;;
51.505129;-0.224498;primary;;
51.505033;-0.223943;primary;;
51.504935;-0.22339;primary;;
51.504841;-0.222834;primary;;
51.504748;-0.222279;primary;;
51.505232;-0.224982;primary;;
51.5052;-0.224797;primary;;
51.505015;-0.224833;primary;;
51.505235;-0.225133;primary;;
51.505405;-0.224676;primary;;
51.505553;-0.224637;primary;;
51.50646;-0.224615;primary;;
51.506158;-0.224628;primary;;
51.505856;-0.224632;primary;;
51.505553;-0.224637;primary;;
51.505225;-0.224737;primary;;
51.505405;-0.224676;primary;;
51.505226;-0.224605;primary;;
51.505159;-0.224549;primary;;
51.505553;-0.224637;primary;;
51.505226;-0.224605;primary;;
51.503453;-0.222839;primary;;
51.503346;-0.22308;primary;;
51.503453;-0.222839;primary;;
51.503391;-0.223122;primary;;
51.503205;-0.223748;primary;;
51.503428;-0.223786;primary;;
51.50265;-0.222796;primary;;
51.50287;-0.222946;primary;;
51.503093;-0.223079;primary;;
51.504559;-0.220905;primary;;
51.504495;-0.220401;primary;;
51.504433;-0.219895;primary;;
51.504383;-0.219386;primary;;
51.471715;-0.21094;primary;;
51.471988;-0.210466;primary;;
51.472262;-0.209994;primary;;
51.472538;-0.209524;primary;;
51.472818;-0.209061;primary;;
51.473089;-0.208584;primary;;
51.473364;-0.208113;primary;;
51.473663;-0.207683;primary;;
51.473989;-0.207307;primary;;
51.474329;-0.206961;primary;;
51.505902;-0.100803;primary;;
51.505745;-0.100176;primary;;
51.505608;-0.099537;primary;;
51.505462;-0.098902;primary;;
51.505331;-0.09826;primary;;
51.505221;-0.097607;primary;;
51.505107;-0.096956;primary;;
51.505002;-0.096301;primary;;
51.50492;-0.095638;primary;;
51.492097;-0.222272;primary;;
51.49182;-0.222197;primary;;
51.491544;-0.222122;primary;;
51.491252;-0.223369;primary;;
51.49117;-0.223465;primary;;
51.493028;-0.222265;primary;;
51.492903;-0.222498;primary;;
51.491348;-0.223356;primary;;
51.491344;-0.223513;primary;;
51.491344;-0.223797;primary;;
51.491343;-0.223988;primary;;
51.491343;-0.223988;primary;;
51.491353;-0.224298;primary;;
51.515756;-0.130272;primary;;
51.516086;-0.130321;primary;;
51.516415;-0.130369;primary;;
51.491872;-0.044808;primary;;
51.491792;-0.044691;primary;;
51.491792;-0.044691;primary;;
51.491719;-0.044592;primary;;
51.471641;-0.211076;primary;;
51.471559;-0.211143;primary;;
51.529282;-0.11575;primary;;
51.528942;-0.115738;primary;;
51.502357;-0.226909;primary;;
51.502441;-0.226483;primary;;
51.502441;-0.226483;primary;;
51.502533;-0.226016;primary;;
51.502631;-0.225552;primary;;
51.502729;-0.225087;primary;;
51.506079;-0.088557;primary;;
51.506295;-0.088403;primary;;
51.506076;-0.088367;primary;;
51.505902;-0.088568;primary;;
51.506097;-0.088001;primary;;
51.506109;-0.088053;primary;;
51.505956;-0.087286;primary;;
51.506076;-0.087883;primary;;
51.505799;-0.086283;primary;;
51.505889;-0.086864;primary;;
51.48944;-0.13177;primary;;
51.489573;-0.131603;primary;;
51.515894;-0.14226;primary;;
51.516036;-0.142257;primary;;
51.500009;-0.116821;primary;;
51.500107;-0.116824;primary;;
51.50027;-0.114919;primary;;
51.500153;-0.11485;primary;;
51.500696;-0.115666;primary;;
51.500614;-0.115532;primary;;
51.500538;-0.11554;primary;;
51.500608;-0.115705;primary;;
51.50032;-0.11514;primary;;
51.500435;-0.115337;primary;;
51.500608;-0.115705;primary;;
51.500635;-0.115815;primary;;
51.500614;-0.115532;primary;;
51.500456;-0.115205;primary;;
51.50027;-0.114919;primary;;
51.500938;-0.115911;primary;;
51.501181;-0.116159;primary;;
51.500793;-0.117833;primary;;
51.500784;-0.117621;primary;;
51.511047;-0.11158;primary;;
51.511033;-0.112183;primary;;
51.510988;-0.112781;primary;;
51.510934;-0.113378;primary;;
51.510853;-0.113966;primary;;
51.510767;-0.114553;primary;;
51.510659;-0.11513;primary;;
51.511037;-0.10234;primary;;
51.511079;-0.101979;primary;;
51.511118;-0.101618;primary;;
51.511037;-0.10234;primary;;
51.511148;-0.102385;primary;;
51.511148;-0.102385;primary;;
51.511457;-0.102303;primary;;
51.494468;-0.125122;primary;;
51.494315;-0.125172;primary;;
